objectid,parentid,title,former_name,architect,architect_url,restoration_architect,building_type,architecture_firm,architecture_firm_url,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,address,location,latitude,longitude,alteration_architect,note,sources,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
in016_05,in016,"Company advertisement from 1907; from Montreal: The Commercial Metropolis of Canada and the History of the Gazette 1778-1907 (Montreal: Gazette Printing, 1907), 189.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/wfosterad.jpg,https://digital.library.mcgill.ca/industrial/images/wfosterad.jpg,https://digital.library.mcgill.ca/industrial/images/wfosterad.jpg,
in017,,Sommer Building,,,,J. Melville and Miller,light manufacturing,"Hutchison, Wood & Miller",f005.html,brick; steel and concrete,1912,,1912,1970,,,"View, looking north-west, along rue Ontario (1999)",416-440 boul. de Maisonneuve ouest,boul. de Maisonneuve ouest,45.473414,-73.605045,,,"Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 64-65<br>Visuals: exterior photo.",IN017,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/sommer.jpg,https://digital.library.mcgill.ca/industrial/images/sommer.jpg,https://digital.library.mcgill.ca/industrial/images/sommer.jpg,
in018,,Guaranteed Pure Milk Company,,,,,beverage processing plant,"Hutchison, Wood & Miller",f005.html,"Buff brick; ""Benedict Stone""",1931,1930,1931,,,,,1025 rue Lucien-L'Allier,rue Lucien-L'Allier,45.4952394,-73.5718935,,,"Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 56-57<br>Visuals: exterior photo.<br><br>Lemire, Robert and Monique Trepanier. <em>Inventory of Buildings constructed between 1919 and 1959 in Old Montreal and Saint-Georges and Saint-Andre Wards.</em> Ottawa: Direction des lieux et des parcs historiques nationaux, Parcs Canada, Environment Canada, 1981. : 206",IN018,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,
in018_01,in018,Stylized water-tank (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/puremilk01.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk01.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk01.jpg,
in018_02,in018,View of interior parking and skylights (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/puremilk02.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk02.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk02.jpg,
in018_03,in018,"View, looking north-west, showing entrance and garage (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/puremilk03.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk03.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk03.jpg,
in018_04,in018,"View of front elevation, looking north-west along rue Lucien-L'Allier (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,https://digital.library.mcgill.ca/industrial/images/puremilk04.jpg,
in019,,Guaranteed Pure Milk Company (1835),,,,,beverage processing plant,"Hutchison, Wood & Miller",f005.html,,1835,1835,,,,,,1835 rue Ste-Catherine ouest,rue Ste-Catherine ouest,45.49337575,-73.57991781,,,,IN019,Image;StillImage,image/jpeg,eng,,,record,,,,
in020,,Toilet Laundry Co. Ltd.,,,,,,Hutchison & Wood,f006.html,reinforced concrete and steel construction; brick walls; concrete floors,1924,,1924,1930,,(?),,750 rue Guy,rue Guy,45.49189309,-73.57115265,Hutchison & Wood,The date which this building was demolished is unknown.,,IN020,Image;StillImage,image/jpeg,eng,,,record,,,,
in021,,Crathern and Caverhill,"Caverhill, Learmont & Co. Ltd.","Laurent, Michel",a016.html,,,,,stone,1871,,1871,,,1993,,1061-1065 rue de la Commune ouest,rue de la Commune ouest,45.4930472,-73.5553061,,"The building for Crathern and Caverhill was destroyed in a fire, November 29, 1993.",,IN021,Image;StillImage,image/jpeg,eng,,,record,,,,
in022,,Usine Jas. McCready/ Edifice le Cours St.Pierre,,"Laurent, Michel",a016.html,,factory,,,,1873,,1873,1980,,,,355-367 rue d'Youville,rue d'Youville,45.50005557,-73.55390817,Desnoyers et Mercure,"Alternate address: 108-110, rue St-Pierre. Originally manufactured boots and shoes. Converted for residential use in 1980. Named: Edifice le Cours St.Pierre.",,IN022,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,
in022_01,in022,"View, looking south-west, from the intersection of rue d'Youville and de la Commune (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,https://digital.library.mcgill.ca/industrial/images/usinejas.jpg,
in022_02,in022,"Illustration of the factory of the James McCready Co. Ltd. (ca. 1907); from Montreal: The Commercial Metropolis of Canada and the History of the Gazette 1778-1907 (Montreal: Gazette Printing, 1907), 150.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/jasmcready.jpg,https://digital.library.mcgill.ca/industrial/images/jasmcready.jpg,https://digital.library.mcgill.ca/industrial/images/jasmcready.jpg,
in023,,Eker's Brewery,,,,,brewery,Dunlop & Heriot,f007.html,,1894,,1894,"1930, 1953",1942,,,2105-2115 boul. St-Laurent,boul. St-Laurent,45.50826,-73.560136,Reuben Fisher (1953),Presently occupied by Musée juste pour rire.,"Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 48-49<br>Visuals: exterior photo.",IN023,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,
in023_01,in023,Artist's illustration; from Canadian Architect and Builder 7:2 (1894) n.p.,,,,,,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpeg,eng,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/ekers.jpg,https://digital.library.mcgill.ca/industrial/images/ekers.jpg,https://digital.library.mcgill.ca/industrial/images/ekers.jpg,
in023_02,in023,"View, looking north, of original brewery building and main entrance (1999)",,,,,,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,https://digital.library.mcgill.ca/industrial/images/ekers01.jpg,
in023_03,in023,Detail of front façade of south building (1999),,,,,,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/ekers02.jpg,https://digital.library.mcgill.ca/industrial/images/ekers02.jpg,https://digital.library.mcgill.ca/industrial/images/ekers02.jpg,
in023_04,in023,View of south building (1999),,,,,,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/ekers03.jpg,https://digital.library.mcgill.ca/industrial/images/ekers03.jpg,https://digital.library.mcgill.ca/industrial/images/ekers03.jpg,
in023_05,in023,Detail view of ornament on south building (1999),,,,,,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/ekers04.jpg,https://digital.library.mcgill.ca/industrial/images/ekers04.jpg,https://digital.library.mcgill.ca/industrial/images/ekers04.jpg,
in024,,Warehouses of Howe & McIntyre,,,,,storage facility; warehouse,MacVicar & Heriot,f001.html,stone,1907,,1907,,,,"View, facing west, of front façade (1999)",311-315 place d'Youville,place d'Youville,45.5012943,-73.5557017,,"Old address: 405 rue des Commissaires or Commissioners. Howe & McIntyre were millers and manufacturers' agents for flour, oats, barley, wheat, etc.",,IN024,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/howemc.jpg,https://digital.library.mcgill.ca/industrial/images/howemc.jpg,https://digital.library.mcgill.ca/industrial/images/howemc.jpg,
in025,,The Grovers Building/Tooke Brothers Limited,,,,,factory; assembly plant,MacDuff & Lemieux,f008.html,,1912,1907,1912?,,,,,640-644 rue de Courcelle,rue de Courcelle,45.4739197,-73.5926723,MacDuff and Lemieux,,"“Manufacture et agrandissement et modification d’une manufacture pour Tooke Brothers Company Ltd.” 1907-1912. .<br>Location: Archives of Ludger and Paul M. Lemiex. Centre canadien d’architecture/ Canadian Centre For Architecture.<br>Note: Folder contains plans for the foundation, first and second floors (1907), elevations for the rear, lane facing, door, north and 18th street (1907), cross section (1907), plan for the boiler house (1909), plan for modifications and additions to factory foundations and lavatories (1912).<br><br> “Manufacture pour Tooke Brothers.” 1899-1912. .<br>Location: Archives of Ludger and Paul M. Lemiex. Centre canadien d’architecture/ Canadian Centre For Architecture.<br>Note: Folder contains drawings for a new roof and plumbing alterations (1912), alterations to offices (1906), cross section of factory (1899), details of posts and beams, plans for foundation, first, second, third, and fourth floors, and roof (1899), drawing for entrance gates and fence (1899).<br><br> “Modification d’une manufacture pour Tooke Brothers Ltd.” 1911-1912. .<br>Location: Archives of Ludger and Paul M. Lemiex. Centre canadien d’architecture/ Canadian Centre For Architecture.<br>Note: Folder contains drawings for additions to factory and offices (1912), alterations to entrance, boardrooms, and lavatories (1911).<br><br> “Modification de la nouvelle manufacture Tooke Brothers Ltd.” 1912-1913. .<br>Location: Archives of Ludger and Paul M. Lemiex. Centre canadien d’architecture/ Canadian Centre For Architecture.<br>Note: Folder contains drawings and elevations for addition to factory (1912), plan for a garage (1912), drawing for alterations (1913).<br><br><em>Saint-Henri des tanneries: connaître Montréal par ses quartiers: exposition historique, Musée des arts décoratifs, le Chateau dufresne.</em> Montréal: YMCA de Montréal, 1981. : 20",IN025,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,
in025_01,in025,"View, looking west, from rue de Courcelle (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/tooke.jpg,https://digital.library.mcgill.ca/industrial/images/tooke.jpg,https://digital.library.mcgill.ca/industrial/images/tooke.jpg,
in025_02,in025,"View, looking west, from rue de Courcelle (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/tooke02.jpg,https://digital.library.mcgill.ca/industrial/images/tooke02.jpg,https://digital.library.mcgill.ca/industrial/images/tooke02.jpg,
in025_03,in025,View of east elevation (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/tooke03.jpg,https://digital.library.mcgill.ca/industrial/images/tooke03.jpg,https://digital.library.mcgill.ca/industrial/images/tooke03.jpg,
in025_04,in025,Detail of front elevation (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,https://digital.library.mcgill.ca/industrial/images/tooke04.jpg,
in026,,Northern Electric and Manufacturing Co.,,"Carmichael, William John",a032.html,,factory,,,red brick; stone base,1906,,1906,1945,,,,350-370 rue Guy,rue Guy,45.48955148,-73.56600219,Archibald and Illsley,Additions to factory and a new boiler room were built in 1945.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 469-72<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 160-161<br>Visuals: exterior photo.",IN026,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,
in026_01,in026,View looking north-east along rue William (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,https://digital.library.mcgill.ca/industrial/images/elecman1.jpg,
in026_02,in026,"View of courtyard, looking north-west (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/elecman2.jpg,https://digital.library.mcgill.ca/industrial/images/elecman2.jpg,https://digital.library.mcgill.ca/industrial/images/elecman2.jpg,
in026_03,in026,View of smokestack in interior courtyard (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/elecman3.jpg,https://digital.library.mcgill.ca/industrial/images/elecman3.jpg,https://digital.library.mcgill.ca/industrial/images/elecman3.jpg,
in027,,L.-O. Grothé Building,,"Resther, Jean Baptiste",a030.html,,factory,,,brick; steel and concrete,1906,,c. 1906,,,,,2000 boul. St-Laurent,boul. St-Laurent,45.5112519,-73.5669723,Riopel & Walsh (1983),"Originally, the building was used by a cigar manufacturing company. In 1983 the building was ""recycled"" and now hosts mainly commercial units.","<em>Special number of the Dominion Illustrated devoted to Montreal, the Commercial Metropolis of Canada.</em> Montréal: Sabiston Lithographic and Pub. Co., 1891. : 57<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br>Note: Description of cigar business and old location at 21-23 St. Peter St.<br><br>Commission des Bien Culturels <em>“Les chemins de la memoire.”</em> Quebec: Centre de documentation, Service de l’inventaire des biens culturels, 1991. : 70-71<br>Location: McGill University Library.<br>Visuals: exterior photo, drawing.<br>Note: Entry by Brian Cavanaugh, amenagiste, and Jacques Lachapelle, architect.<br><br>Communauté Urbaine de Montréal. <em>Architecture Industrielle Montreal.</em> Montréal: Le Service, 1982. : 54-55<br>Visuals: exterior photo.<br><br>Pinard, Guy. <em>Montreal, son histoire, son architecture.</em> Montreal: Les Editions La Presse, 1987. : 96-101<br>Visuals: exterior photo, map, exterior renderings.",IN027,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/logrothe01.jpg,https://digital.library.mcgill.ca/industrial/images/logrothe01.jpg,https://digital.library.mcgill.ca/industrial/images/logrothe01.jpg,
